Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
1904,93,0.26845,0.23720,0.51,5682,1348,5020,17730,3.12
1904,94,0.30462,0.26556,0.52,4334,1151,3778,12709,2.93
1904,95,0.29997,0.26088,0.50,3183,830,2768,8931,2.81
1904,96,0.31496,0.27158,0.49,2353,639,2029,6163,2.62
1904,97,0.36583,0.30864,0.49,1714,529,1446,4134,2.41
1904,98,0.39187,0.32857,0.51,1185,389,993,2689,2.27
1904,99,0.43009,0.35505,0.51,795,282,657,1695,2.13
1904,100,0.44715,0.36495,0.50,513,187,419,1038,2.02
1904,101,0.54088,0.42208,0.48,326,138,254,620,1.90
1904,102,0.53618,0.42135,0.49,188,79,148,365,1.94
1904,103,0.39644,0.33010,0.49,109,36,91,218,2.00
1904,104,0.51146,0.40580,0.49,73,30,58,127,1.74
1904,105,0.56157,0.43902,0.50,43,19,34,69,1.59
1904,106,0.64602,0.47826,0.46,24,12,18,35,1.44
1904,107,0.80563,0.58333,0.53,13,7,9,17,1.34
1904,108,0.54508,0.40000,0.33,5,2,4,8,1.47
1904,109,0.42834,0.33333,0.33,3,1,2,4,1.23
1904,110,1.48976,1.00000,0.67,2,2,1,1,0.67
1905,0,0.13689,0.12501,0.31,100000,12501,91320,5976242,59.76
1905,1,0.02345,0.02317,0.48,87499,2027,86449,5884922,67.26
1905,2,0.00895,0.00891,0.50,85472,761,85094,5798473,67.84
1905,3,0.00573,0.00572,0.52,84711,484,84478,5713379,67.45
1905,4,0.00433,0.00432,0.50,84226,364,84044,5628902,66.83
1905,5,0.00378,0.00377,0.49,83862,316,83701,5544857,66.12
1905,6,0.00279,0.00279,0.48,83546,233,83425,5461156,65.37
1905,7,0.00291,0.00291,0.50,83313,242,83193,5377731,64.55
1905,8,0.00207,0.00207,0.50,83070,172,82985,5294539,63.74
1905,9,0.00195,0.00194,0.50,82899,161,82819,5211554,62.87
1905,10,0.00185,0.00184,0.53,82737,153,82666,5128735,61.99
1905,11,0.00147,0.00147,0.50,82585,122,82524,5046069,61.10
1905,12,0.00207,0.00207,0.52,82463,170,82381,4963545,60.19
1905,13,0.00344,0.00343,0.44,82293,282,82134,4881164,59.31
1905,14,0.00244,0.00244,0.51,82011,200,81912,4799030,58.52
1905,15,0.00259,0.00259,0.53,81810,212,81710,4717118,57.66
1905,16,0.00244,0.00244,0.50,81599,199,81499,4635408,56.81
1905,17,0.00304,0.00304,0.50,81400,247,81275,4553909,55.94
1905,18,0.00283,0.00282,0.49,81153,229,81037,4472634,55.11
1905,19,0.00358,0.00357,0.52,80924,289,80784,4391597,54.27
1905,20,0.00369,0.00368,0.49,80635,297,80483,4310814,53.46
1905,21,0.00373,0.00373,0.49,80338,299,80187,4230331,52.66
1905,22,0.00414,0.00413,0.50,80038,331,79874,4150144,51.85
1905,23,0.00407,0.00406,0.51,79708,324,79547,4070270,51.07
1905,24,0.00449,0.00448,0.47,79384,356,79197,3990723,50.27
1905,25,0.00381,0.00380,0.50,79028,300,78877,3911526,49.50
1905,26,0.00390,0.00390,0.51,78728,307,78577,3832649,48.68
1905,27,0.00357,0.00357,0.50,78421,280,78281,3754072,47.87
1905,28,0.00312,0.00311,0.49,78142,243,78016,3675791,47.04
1905,29,0.00379,0.00378,0.50,77898,294,77750,3597775,46.19
1905,30,0.00394,0.00393,0.49,77604,305,77449,3520025,45.36
1905,31,0.00350,0.00350,0.51,77299,270,77166,3442576,44.54
1905,32,0.00321,0.00320,0.51,77029,247,76909,3365410,43.69
1905,33,0.00357,0.00357,0.54,76782,274,76655,3288501,42.83
1905,34,0.00320,0.00320,0.52,76508,245,76392,3211846,41.98
1905,35,0.00324,0.00323,0.50,76263,247,76141,3135454,41.11
1905,36,0.00278,0.00278,0.51,76017,211,75913,3059313,40.25
1905,37,0.00305,0.00304,0.51,75806,231,75692,2983401,39.36
1905,38,0.00330,0.00330,0.52,75575,249,75456,2907709,38.47
1905,39,0.00379,0.00378,0.50,75326,285,75183,2832252,37.60
1905,40,0.00323,0.00323,0.51,75041,242,74923,2757069,36.74
1905,41,0.00341,0.00340,0.49,74799,254,74669,2682146,35.86
1905,42,0.00361,0.00360,0.50,74544,268,74411,2607478,34.98
1905,43,0.00382,0.00381,0.49,74276,283,74131,2533067,34.10
1905,44,0.00408,0.00407,0.52,73993,301,73848,2458936,33.23
1905,45,0.00407,0.00406,0.51,73692,299,73544,2385088,32.37
1905,46,0.00459,0.00458,0.49,73392,336,73222,2311544,31.50
1905,47,0.00516,0.00515,0.51,73056,376,72873,2238322,30.64
1905,48,0.00524,0.00522,0.50,72680,380,72491,2165449,29.79
1905,49,0.00536,0.00535,0.51,72300,387,72111,2092959,28.95
1905,50,0.00574,0.00572,0.49,71913,411,71703,2020847,28.10
1905,51,0.00644,0.00642,0.51,71502,459,71275,1949144,27.26
1905,52,0.00723,0.00721,0.51,71043,512,70792,1877869,26.43
1905,53,0.00700,0.00698,0.50,70531,492,70285,1807077,25.62
1905,54,0.00783,0.00780,0.50,70039,546,69766,1736792,24.80
1905,55,0.00875,0.00871,0.51,69493,605,69194,1667026,23.99
1905,56,0.00938,0.00933,0.50,68887,643,68569,1597831,23.19
1905,57,0.01135,0.01128,0.51,68244,770,67864,1529263,22.41
1905,58,0.01117,0.01111,0.50,67474,749,67099,1461399,21.66
1905,59,0.01283,0.01275,0.51,66725,851,66306,1394300,20.90
1905,60,0.01380,0.01371,0.49,65874,903,65411,1327994,20.16
1905,61,0.01444,0.01434,0.50,64971,932,64506,1262583,19.43
1905,62,0.01625,0.01612,0.51,64039,1032,63528,1198076,18.71
1905,63,0.01688,0.01674,0.51,63007,1055,62491,1134548,18.01
1905,64,0.01965,0.01946,0.50,61952,1206,61346,1072057,17.30
1905,65,0.02054,0.02034,0.51,60746,1235,60138,1010711,16.64
1905,66,0.02204,0.02180,0.50,59511,1297,58862,950574,15.97
1905,67,0.02334,0.02307,0.50,58214,1343,57544,891711,15.32
1905,68,0.02483,0.02453,0.51,56870,1395,56182,834168,14.67
1905,69,0.02756,0.02719,0.51,55475,1509,54731,777986,14.02
1905,70,0.02892,0.02851,0.51,53967,1539,53206,723255,13.40
1905,71,0.03153,0.03105,0.51,52428,1628,51625,670049,12.78
1905,72,0.03539,0.03478,0.51,50801,1767,49932,618424,12.17
1905,73,0.03700,0.03633,0.50,49034,1782,48148,568492,11.59
1905,74,0.04094,0.04012,0.50,47252,1896,46305,520344,11.01
1905,75,0.04311,0.04221,0.51,45356,1915,44414,474039,10.45
1905,76,0.04666,0.04559,0.50,43442,1980,42446,429625,9.89
1905,77,0.05323,0.05185,0.50,41461,2150,40392,387179,9.34
1905,78,0.05821,0.05657,0.50,39311,2224,38201,346787,8.82
1905,79,0.06321,0.06128,0.50,37088,2273,35958,308586,8.32
1905,80,0.07156,0.06911,0.51,34815,2406,33626,272628,7.83
1905,81,0.07304,0.07053,0.51,32409,2286,31292,239003,7.37
1905,82,0.08213,0.07893,0.51,30123,2378,28949,207711,6.90
1905,83,0.09028,0.08634,0.49,27745,2396,26534,178761,6.44
1905,84,0.10758,0.10222,0.51,25350,2591,24086,152227,6.01
1905,85,0.11305,0.10703,0.50,22758,2436,21546,128142,5.63
1905,86,0.12738,0.11986,0.51,20323,2436,19122,106595,5.25
1905,87,0.13664,0.12802,0.51,17887,2290,16758,87474,4.89
1905,88,0.14979,0.13923,0.49,15597,2171,14497,70715,4.53
1905,89,0.17225,0.15883,0.51,13425,2132,12380,56218,4.19
1905,90,0.19466,0.17721,0.49,11293,2001,10281,43838,3.88
1905,91,0.22531,0.20264,0.50,9292,1883,8357,33558,3.61
1905,92,0.22886,0.20519,0.50,7409,1520,6643,25201,3.40
1905,93,0.26323,0.23285,0.50,5889,1371,5209,18558,3.15
1905,94,0.27559,0.24222,0.50,4517,1094,3970,13349,2.95
1905,95,0.30114,0.26127,0.49,3423,894,2970,9379,2.74
1905,96,0.33249,0.28512,0.50,2529,721,2169,6409,2.53
1905,97,0.38773,0.32398,0.49,1808,586,1511,4240,2.35
1905,98,0.41078,0.33997,0.49,1222,415,1011,2730,2.23
1905,99,0.42353,0.34993,0.50,807,282,666,1718,2.13
1905,100,0.41388,0.34476,0.52,524,181,437,1052,2.01
1905,101,0.49420,0.39692,0.50,344,136,276,615,1.79
1905,102,0.53583,0.42347,0.50,207,88,164,339,1.64
1905,103,0.72115,0.52212,0.47,119,62,86,175,1.47
1905,104,0.52316,0.40741,0.46,57,23,44,89,1.55
1905,105,0.86175,0.59375,0.48,34,20,23,44,1.30
1905,106,0.61982,0.46154,0.45,14,6,10,21,1.52
1905,107,0.92203,0.57143,0.33,7,4,5,11,1.43
1905,108,0.37439,0.33333,0.67,3,1,3,6,1.89
1905,109,0.74931,0.50000,0.33,2,1,1,3,1.50
1905,110,0.59844,1.00000,1.67,1,1,2,2,1.67
1906,0,0.14013,0.12771,0.31,100000,12771,91134,6030506,60.31
1906,1,0.01925,0.01906,0.48,87229,1663,86369,5939372,68.09
1906,2,0.00824,0.00820,0.51,85566,702,85224,5853003,68.40
1906,3,0.00553,0.00552,0.50,84864,468,84632,5767779,67.96
1906,4,0.00445,0.00444,0.50,84396,375,84208,5683147,67.34
1906,5,0.00325,0.00325,0.52,84021,273,83890,5598939,66.64
1906,6,0.00262,0.00262,0.50,83749,219,83640,5515050,65.85
1906,7,0.00201,0.00201,0.50,83529,168,83446,5431410,65.02
1906,8,0.00195,0.00195,0.53,83362,163,83284,5347964,64.15
1906,9,0.00194,0.00193,0.52,83199,161,83121,5264679,63.28
1906,10,0.00210,0.00210,0.50,83038,175,82951,5181558,62.40
1906,11,0.00226,0.00226,0.53,82863,187,82776,5098607,61.53
1906,12,0.00307,0.00306,0.46,82676,253,82540,5015831,60.67
1906,13,0.00214,0.00214,0.52,82423,176,82338,4933291,59.85
1906,14,0.00227,0.00227,0.52,82247,187,82158,4850953,58.98
1906,15,0.00191,0.00191,0.50,82060,157,81981,4768795,58.11
1906,16,0.00217,0.00217,0.50,81904,178,81814,4686814,57.22
1906,17,0.00284,0.00284,0.52,81726,232,81615,4605000,56.35
1906,18,0.00292,0.00292,0.52,81494,238,81380,4523385,55.51
1906,19,0.00332,0.00331,0.52,81256,269,81126,4442005,54.67
1906,20,0.00328,0.00327,0.51,80987,265,80857,4360879,53.85
1906,21,0.00397,0.00396,0.50,80722,320,80563,4280022,53.02
1906,22,0.00357,0.00356,0.52,80402,287,80263,4199459,52.23
1906,23,0.00389,0.00388,0.51,80115,311,79962,4119196,51.42
1906,24,0.00357,0.00357,0.52,79805,285,79669,4039233,50.61
1906,25,0.00376,0.00375,0.50,79520,299,79370,3959565,49.79
1906,26,0.00371,0.00370,0.50,79221,293,79075,3880195,48.98
1906,27,0.00331,0.00331,0.50,78928,261,78797,3801120,48.16
1906,28,0.00330,0.00329,0.50,78667,259,78537,3722323,47.32
1906,29,0.00281,0.00281,0.49,78408,220,78296,3643786,46.47
1906,30,0.00298,0.00298,0.51,78188,233,78074,3565490,45.60
1906,31,0.00337,0.00336,0.50,77955,262,77825,3487416,44.74
1906,32,0.00284,0.00283,0.49,77693,220,77580,3409591,43.89
1906,33,0.00297,0.00297,0.52,77473,230,77363,3332010,43.01
1906,34,0.00299,0.00299,0.50,77243,231,77127,3254648,42.14
1906,35,0.00314,0.00314,0.50,77012,242,76890,3177521,41.26
1906,36,0.00275,0.00275,0.49,76771,211,76662,3100631,40.39
1906,37,0.00289,0.00289,0.53,76559,221,76455,3023968,39.50
1906,38,0.00338,0.00338,0.49,76338,258,76207,2947513,38.61
1906,39,0.00297,0.00297,0.52,76081,226,75973,2871306,37.74
1906,40,0.00352,0.00352,0.50,75855,267,75722,2795332,36.85
1906,41,0.00358,0.00357,0.50,75588,270,75454,2719611,35.98
1906,42,0.00352,0.00352,0.49,75318,265,75181,2644157,35.11
1906,43,0.00299,0.00299,0.50,75053,224,74940,2568976,34.23
1906,44,0.00397,0.00396,0.51,74829,296,74683,2494036,33.33
1906,45,0.00448,0.00447,0.50,74532,333,74366,2419353,32.46
1906,46,0.00376,0.00375,0.52,74199,279,74065,2344987,31.60
1906,47,0.00455,0.00454,0.49,73921,336,73749,2270922,30.72
1906,48,0.00500,0.00499,0.50,73585,367,73402,2197173,29.86
1906,49,0.00583,0.00581,0.50,73218,425,73006,2123772,29.01
1906,50,0.00546,0.00545,0.51,72792,397,72600,2050766,28.17
1906,51,0.00657,0.00655,0.51,72396,474,72163,1978166,27.32
1906,52,0.00656,0.00654,0.49,71922,470,71683,1906003,26.50
1906,53,0.00759,0.00757,0.51,71452,541,71185,1834320,25.67
1906,54,0.00861,0.00857,0.50,70911,608,70607,1763135,24.86
1906,55,0.00904,0.00900,0.50,70303,633,69987,1692529,24.07
1906,56,0.00988,0.00983,0.49,69670,685,69320,1622542,23.29
1906,57,0.01095,0.01089,0.50,68986,751,68608,1553222,22.52
1906,58,0.01140,0.01133,0.49,68234,773,67837,1484614,21.76
1906,59,0.01275,0.01267,0.51,67461,855,67046,1416778,21.00
1906,60,0.01337,0.01329,0.50,66606,885,66168,1349731,20.26
1906,61,0.01466,0.01456,0.50,65721,957,65242,1283564,19.53
1906,62,0.01519,0.01507,0.50,64765,976,64281,1218321,18.81
1906,63,0.01753,0.01738,0.50,63788,1109,63239,1154041,18.09
1906,64,0.01893,0.01876,0.51,62680,1176,62099,1090802,17.40
1906,65,0.01943,0.01924,0.50,61504,1183,60914,1028703,16.73
1906,66,0.02152,0.02129,0.51,60321,1284,59690,967789,16.04
1906,67,0.02307,0.02281,0.50,59036,1347,58369,908099,15.38
1906,68,0.02584,0.02551,0.50,57690,1472,56949,849730,14.73
1906,69,0.02791,0.02753,0.50,56218,1548,55450,792780,14.10
1906,70,0.02955,0.02913,0.50,54670,1592,53879,737331,13.49
1906,71,0.02983,0.02939,0.50,53078,1560,52303,683452,12.88
1906,72,0.03391,0.03334,0.50,51518,1718,50653,631149,12.25
1906,73,0.03815,0.03744,0.50,49800,1865,48876,580496,11.66
1906,74,0.04159,0.04074,0.50,47935,1953,46963,531620,11.09
1906,75,0.04376,0.04282,0.50,45982,1969,44995,484657,10.54
1906,76,0.04837,0.04725,0.51,44014,2080,42997,439662,9.99
1906,77,0.05081,0.04956,0.50,41934,2078,40903,396665,9.46
1906,78,0.05670,0.05517,0.51,39856,2199,38779,355762,8.93
1906,79,0.06080,0.05903,0.51,37657,2223,36560,316983,8.42
1906,80,0.06676,0.06462,0.50,35434,2290,34298,280422,7.91
1906,81,0.07327,0.07068,0.50,33144,2343,31973,246124,7.43
1906,82,0.08378,0.08041,0.50,30802,2477,29559,214150,6.95
1906,83,0.09361,0.08945,0.50,28325,2534,27064,184591,6.52
1906,84,0.10387,0.09876,0.50,25791,2547,24524,157527,6.11
1906,85,0.11214,0.10614,0.50,23244,2467,22001,133003,5.72
1906,86,0.12045,0.11367,0.50,20777,2362,19606,111002,5.34
1906,87,0.13182,0.12378,0.51,18415,2279,17292,91396,4.96
1906,88,0.14996,0.13956,0.50,16136,2252,15017,74104,4.59
1906,89,0.16856,0.15551,0.50,13884,2159,12809,59087,4.26
1906,90,0.19489,0.17767,0.50,11725,2083,10689,46278,3.95
1906,91,0.20573,0.18685,0.51,9642,1802,8757,35589,3.69
1906,92,0.23050,0.20705,0.51,7840,1623,7043,26832,3.42
1906,93,0.24877,0.22141,0.50,6217,1376,5533,19789,3.18
1906,94,0.26456,0.23404,0.51,4840,1133,4282,14256,2.95
1906,95,0.30122,0.26145,0.50,3708,969,3218,9974,2.69
1906,96,0.36804,0.31009,0.49,2738,849,2307,6756,2.47
1906,97,0.39308,0.32775,0.49,1889,619,1575,4449,2.36
1906,98,0.43234,0.35631,0.51,1270,452,1047,2874,2.26
1906,99,0.39450,0.32903,0.50,817,269,682,1827,2.24
1906,100,0.36579,0.30962,0.50,548,170,464,1146,2.09
1906,101,0.52595,0.41226,0.48,379,156,297,681,1.80
1906,102,0.49830,0.39810,0.49,223,89,178,385,1.73
1906,103,0.57250,0.44094,0.48,134,59,103,207,1.54
1906,104,0.62847,0.47887,0.50,75,36,57,104,1.38
1906,105,0.57841,0.45946,0.55,39,18,31,47,1.19
1906,106,1.36633,0.80000,0.48,21,17,12,16,0.74
1906,107,1.28178,0.75000,0.45,4,3,2,3,0.75
1906,108,1.48992,1.00000,0.67,1,1,1,1,0.67
1907,0,0.12670,0.11646,0.31,100000,11646,91914,6125740,61.26
1907,1,0.01901,0.01883,0.50,88354,1664,87527,6033826,68.29
1907,2,0.00854,0.00850,0.50,86691,737,86323,5946299,68.59
1907,3,0.00582,0.00580,0.49,85954,498,85702,5859976,68.18
1907,4,0.00448,0.00447,0.50,85455,382,85266,5774274,67.57
1907,5,0.00331,0.00330,0.51,85074,281,84936,5689008,66.87
1907,6,0.00262,0.00261,0.49,84793,222,84680,5604072,66.09
1907,7,0.00231,0.00231,0.51,84571,195,84475,5519392,65.26
1907,8,0.00234,0.00234,0.52,84376,197,84280,5434917,64.41
1907,9,0.00213,0.00213,0.50,84179,179,84089,5350637,63.56
1907,10,0.00214,0.00214,0.52,83999,179,83913,5266547,62.70
1907,11,0.00300,0.00300,0.44,83820,251,83679,5182634,61.83
1907,12,0.00190,0.00189,0.53,83569,158,83494,5098955,61.02
1907,13,0.00211,0.00210,0.51,83411,176,83324,5015462,60.13
1907,14,0.00209,0.00209,0.49,83235,174,83147,4932138,59.26
1907,15,0.00209,0.00209,0.51,83061,174,82976,4848991,58.38
1907,16,0.00232,0.00232,0.51,82888,192,82794,4766015,57.50
1907,17,0.00270,0.00270,0.53,82696,223,82590,4683222,56.63
1907,18,0.00325,0.00324,0.52,82472,268,82343,4600631,55.78
1907,19,0.00358,0.00357,0.51,82205,294,82062,4518288,54.96
1907,20,0.00344,0.00343,0.51,81911,281,81773,4436226,54.16
1907,21,0.00381,0.00380,0.51,81630,310,81478,4354453,53.34
1907,22,0.00371,0.00370,0.49,81320,301,81168,4272975,52.55
1907,23,0.00372,0.00372,0.50,81019,301,80870,4191808,51.74
1907,24,0.00382,0.00381,0.50,80718,308,80564,4110938,50.93
1907,25,0.00316,0.00315,0.50,80410,254,80284,4030374,50.12
1907,26,0.00347,0.00346,0.51,80157,277,80022,3950090,49.28
1907,27,0.00311,0.00311,0.51,79879,248,79757,3870069,48.45
1907,28,0.00327,0.00327,0.51,79631,260,79502,3790311,47.60
1907,29,0.00308,0.00308,0.51,79371,244,79252,3710809,46.75
1907,30,0.00305,0.00304,0.50,79127,241,79006,3631557,45.90
1907,31,0.00296,0.00296,0.50,78886,233,78769,3552551,45.03
1907,32,0.00267,0.00267,0.48,78652,210,78544,3473782,44.17
1907,33,0.00254,0.00254,0.48,78443,199,78340,3395239,43.28
1907,34,0.00260,0.00260,0.49,78244,203,78141,3316899,42.39
1907,35,0.00316,0.00315,0.49,78041,246,77914,3238758,41.50
1907,36,0.00308,0.00308,0.51,77795,239,77677,3160844,40.63
1907,37,0.00331,0.00331,0.52,77555,257,77431,3083167,39.75
1907,38,0.00339,0.00339,0.50,77298,262,77167,3005736,38.88
1907,39,0.00325,0.00324,0.51,77037,250,76913,2928569,38.02
1907,40,0.00326,0.00326,0.51,76787,250,76663,2851656,37.14
1907,41,0.00320,0.00320,0.51,76537,245,76418,2774993,36.26
1907,42,0.00323,0.00322,0.51,76292,246,76172,2698575,35.37
1907,43,0.00360,0.00360,0.49,76046,274,75907,2622403,34.48
1907,44,0.00326,0.00326,0.49,75772,247,75647,2546496,33.61
1907,45,0.00370,0.00370,0.48,75525,279,75380,2470849,32.72
1907,46,0.00408,0.00407,0.50,75246,306,75092,2395470,31.84
1907,47,0.00441,0.00440,0.50,74940,329,74776,2320377,30.96
1907,48,0.00536,0.00535,0.51,74610,399,74414,2245601,30.10
1907,49,0.00511,0.00510,0.51,74212,379,74025,2171187,29.26
1907,50,0.00608,0.00606,0.49,73833,448,73605,2097162,28.40
1907,51,0.00589,0.00587,0.51,73385,431,73176,2023557,27.57
1907,52,0.00646,0.00644,0.50,72954,470,72721,1950381,26.73
1907,53,0.00737,0.00734,0.51,72485,532,72226,1877659,25.90
1907,54,0.00879,0.00875,0.50,71952,630,71636,1805434,25.09
1907,55,0.00902,0.00898,0.52,71323,641,71013,1733797,24.31
1907,56,0.00983,0.00978,0.50,70682,691,70334,1662784,23.52
1907,57,0.01039,0.01034,0.51,69990,724,69634,1592450,22.75
1907,58,0.01096,0.01090,0.50,69267,755,68892,1522816,21.98
1907,59,0.01160,0.01153,0.51,68512,790,68127,1453925,21.22
1907,60,0.01358,0.01349,0.49,67721,913,67259,1385798,20.46
1907,61,0.01448,0.01437,0.50,66808,960,66327,1318539,19.74
1907,62,0.01533,0.01521,0.50,65848,1002,65348,1252212,19.02
1907,63,0.01682,0.01668,0.50,64846,1082,64309,1186864,18.30
1907,64,0.01763,0.01747,0.49,63764,1114,63199,1122555,17.60
1907,65,0.01896,0.01879,0.51,62650,1177,62070,1059356,16.91
1907,66,0.02107,0.02085,0.50,61473,1282,60834,997286,16.22
1907,67,0.02393,0.02365,0.50,60192,1423,59484,936452,15.56
1907,68,0.02325,0.02299,0.50,58768,1351,58099,876969,14.92
1907,69,0.02681,0.02645,0.50,57417,1519,56658,818869,14.26
1907,70,0.02819,0.02780,0.50,55899,1554,55123,762211,13.64
1907,71,0.02975,0.02932,0.50,54345,1594,53555,707088,13.01
1907,72,0.03405,0.03349,0.50,52751,1767,51875,653534,12.39
1907,73,0.03683,0.03616,0.50,50984,1844,50068,601658,11.80
1907,74,0.04054,0.03974,0.51,49141,1953,48175,551590,11.22
1907,75,0.04464,0.04368,0.51,47188,2061,46180,503415,10.67
1907,76,0.04504,0.04404,0.49,45126,1987,44121,457235,10.13
1907,77,0.05001,0.04881,0.51,43139,2106,42102,413114,9.58
1907,78,0.05363,0.05226,0.51,41033,2144,39987,371012,9.04
1907,79,0.05998,0.05825,0.51,38889,2265,37769,331025,8.51
1907,80,0.06289,0.06097,0.50,36624,2233,35508,293256,8.01
1907,81,0.07437,0.07174,0.51,34391,2467,33171,257748,7.49
1907,82,0.08491,0.08148,0.50,31924,2601,30634,224577,7.03
1907,83,0.08702,0.08344,0.51,29322,2447,28115,193943,6.61
1907,84,0.09808,0.09355,0.51,26876,2514,25636,165828,6.17
1907,85,0.10126,0.09642,0.50,24361,2349,23198,140192,5.75
1907,86,0.12221,0.11515,0.50,22013,2535,20741,116994,5.31
1907,87,0.13754,0.12881,0.51,19478,2509,18242,96253,4.94
1907,88,0.14908,0.13874,0.50,16969,2354,15793,78012,4.60
1907,89,0.17061,0.15735,0.51,14615,2300,13479,62219,4.26
1907,90,0.18599,0.17017,0.50,12315,2096,11267,48740,3.96
1907,91,0.21629,0.19540,0.51,10219,1997,9232,37473,3.67
1907,92,0.23418,0.20969,0.50,8222,1724,7362,28241,3.43
1907,93,0.24219,0.21609,0.50,6498,1404,5798,20878,3.21
1907,94,0.27507,0.24194,0.50,5094,1232,4481,15080,2.96
1907,95,0.31492,0.27217,0.50,3862,1051,3337,10600,2.74
1907,96,0.33053,0.28342,0.50,2811,797,2410,7262,2.58
1907,97,0.36387,0.30810,0.50,2014,621,1705,4852,2.41
1907,98,0.35821,0.30277,0.49,1393,422,1178,3147,2.26
1907,99,0.44925,0.36685,0.50,972,356,793,1969,2.03
1907,100,0.49992,0.40140,0.51,615,247,494,1176,1.91
1907,101,0.49139,0.39359,0.49,368,145,295,682,1.85
1907,102,0.47453,0.38462,0.51,223,86,181,387,1.73
1907,103,0.62769,0.47656,0.49,137,65,104,206,1.50
1907,104,0.78012,0.55224,0.47,72,40,51,101,1.41
1907,105,0.35491,0.30000,0.48,32,10,27,51,1.57
1907,106,0.71593,0.52381,0.49,23,12,16,23,1.03
1907,107,1.79305,0.90000,0.45,11,10,5,7,0.64
1907,108,0.00000,0.00000,0.50,1,0,1,1,1.33
1907,109,2.99778,1.00000,0.33,1,1,0,0,0.33
1908,0,0.12192,0.11240,0.31,100000,11240,92194,6188980,61.89
1908,1,0.02002,0.01981,0.48,88760,1759,87846,6096787,68.69
1908,2,0.00862,0.00858,0.51,87001,747,86632,6008941,69.07
1908,3,0.00505,0.00504,0.48,86254,435,86029,5922309,68.66
1908,4,0.00372,0.00371,0.53,85820,319,85671,5836280,68.01
1908,5,0.00344,0.00343,0.49,85501,294,85352,5750609,67.26
1908,6,0.00228,0.00228,0.49,85207,194,85109,5665258,66.49
1908,7,0.00236,0.00236,0.49,85013,201,84911,5580149,65.64
1908,8,0.00193,0.00193,0.50,84812,164,84730,5495238,64.79
1908,9,0.00230,0.00230,0.51,84648,195,84553,5410508,63.92
1908,10,0.00282,0.00282,0.46,84454,238,84325,5325955,63.06
1908,11,0.00206,0.00206,0.50,84216,174,84129,5241629,62.24
1908,12,0.00217,0.00217,0.50,84042,182,83951,5157500,61.37
1908,13,0.00177,0.00177,0.50,83860,148,83785,5073549,60.50
1908,14,0.00160,0.00160,0.51,83711,134,83646,4989764,59.61
1908,15,0.00221,0.00221,0.51,83578,185,83488,4906117,58.70
1908,16,0.00227,0.00227,0.53,83393,189,83303,4822630,57.83
1908,17,0.00272,0.00271,0.51,83203,226,83093,4739327,56.96
1908,18,0.00336,0.00335,0.51,82978,278,82841,4656234,56.11
1908,19,0.00348,0.00347,0.52,82700,287,82562,4573393,55.30
1908,20,0.00386,0.00385,0.50,82413,317,82255,4490831,54.49
1908,21,0.00327,0.00327,0.52,82096,268,81966,4408576,53.70
1908,22,0.00351,0.00350,0.51,81827,287,81688,4326610,52.87
1908,23,0.00339,0.00339,0.51,81540,276,81405,4244922,52.06
1908,24,0.00395,0.00394,0.49,81264,320,81101,4163517,51.23
1908,25,0.00347,0.00347,0.51,80944,281,80807,4082416,50.43
1908,26,0.00346,0.00345,0.52,80664,278,80529,4001609,49.61
1908,27,0.00312,0.00312,0.50,80385,251,80261,3921080,48.78
1908,28,0.00278,0.00278,0.51,80135,223,80025,3840819,47.93
1908,29,0.00277,0.00276,0.48,79912,221,79798,3760794,47.06
1908,30,0.00300,0.00300,0.50,79691,239,79571,3680996,46.19
1908,31,0.00277,0.00277,0.50,79452,220,79343,3601425,45.33
1908,32,0.00234,0.00234,0.49,79232,185,79137,3522082,44.45
1908,33,0.00249,0.00248,0.53,79047,196,78954,3442945,43.56
1908,34,0.00299,0.00299,0.48,78851,236,78729,3363991,42.66
1908,35,0.00269,0.00268,0.52,78615,211,78513,3285261,41.79
